[INFO]2026-09-03 13:34:09,354:354.0.33644,59252#>[TRecv]:3191  {'Command': '0x02', 'Check_Result': {'Serial_No': 'SN004', 'Result': 'OK', 'Message': 'Code:SN004 校验成功,添加成功'}}
[INFO]2026-09-03 13:34:09,354:354.0.33644,59252#>[TRecv]:3195  lock2.release
[INFO]2026-09-03 13:34:09,355:355.0.33644,29296#>[TRecv]:2650  ---------------MES自身MQTT回环，pass-------------- client=python-getmqtt-20 ip=127.0.0.1 data={"Command": "0x02", "Check_Result": {"Serial_No": "SN004", "Result": "OK", "Message": "Code:SN004 校验成功,添加成功"}}
[INFO]2026-09-03 13:34:37,687:687.0.33644,1364#>[TRecv]:2656  TRecv接收并解析信息{"Command":"0x03","Bind":{"Pcba1":"","Pcba2":"","Lens":"LENS004","Qr_code1":"SN004","Qr_code2":"","Stand":"","Station_No":"ST02","Gp_Model":"TEST001"}}
[INFO]2026-09-03 13:34:37,689:689.0.33644,1364#>[TRecv]:2712  lock2.acquire
[INFO]2026-09-03 13:34:37,701:701.0.33644,1364#>[Partno_check]:179  {'result': 'OK', 'msg': ''}
[INFO]2026-09-03 13:34:37,711:711.0.33644,1364#>[SQL_function4]:712  UPDATE qr_confrimation_tab SET lens = 'LENS004' WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:34:37,733:733.0.33644,1364#>[SQL_function4]:714  True
[INFO]2026-09-03 13:34:37,738:738.0.33644,1364#>[SQL_function4]:712  UPDATE qr_confrimation_tab SET part_no = '',part_batch = '' WHERE qr_code1 = 'SN004' and station_no = 'ST02'
[INFO]2026-09-03 13:34:37,759:759.0.33644,1364#>[SQL_function4]:714  True
[INFO]2026-09-03 13:34:37,767:767.0.33644,1364#>[SQL_function4]:712  INSERT INTO ST02_test_tab (qr_code1,station_no,gp_model) values ('SN004','ST02','TEST001')
[INFO]2026-09-03 13:34:37,776:776.0.33644,1364#>[SQL_function4]:714  True
[INFO]2026-09-03 13:34:37,782:782.0.33644,1364#>[SQL_function4]:712  INSERT INTO qr_bind_tab (qr_code1,lens,gp_model) values ('SN004','LENS004','TEST001')
[INFO]2026-09-03 13:34:37,811:811.0.33644,1364#>[SQL_function4]:714  True
[INFO]2026-09-03 13:34:37,815:815.0.33644,1364#>[SQL_function4]:712  UPDATE ordersn_tab SET lens = 'LENS004' WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:34:37,824:824.0.33644,1364#>[SQL_function4]:714  True
[INFO]2026-09-03 13:34:37,824:824.0.33644,1364#>[PassAfterBind]:73  ---PassAfterBind
[INFO]2026-09-03 13:34:37,852:852.0.33644,1364#>[TRecv]:3699  PassAfterBind Fail
[INFO]2026-09-03 13:34:37,853:853.0.33644,1364#>[TRecv]:3742  {'Command': '0x03', 'Bind_Result': {'Result': 'OK', 'Type': '2', 'Message': '绑定成功,特殊站点出站失败'}}
[INFO]2026-09-03 13:34:37,853:853.0.33644,1364#>[TRecv]:3746  lock2.release
[INFO]2026-09-03 13:34:37,855:855.0.33644,55892#>[TRecv]:2650  ---------------MES自身MQTT回环，pass-------------- client=python-getmqtt-20 ip=127.0.0.1 data={"Command": "0x03", "Bind_Result": {"Result": "OK", "Type": "2", "Message": "绑定成功,特殊站点出站失败"}}
[INFO]2026-09-03 13:34:59,471:471.0.33644,69528#>[TRecv]:2656  TRecv接收并解析信息{"Command":"0x04","DataUp":{"Serial_No":"SN004","Type":"0","Station_No":"ST02","SiteName":"ST01","Test_Result":"OK","Gp_Model":"TEST001","Judge_Code":[],"Start_Time":"","End_Time":"","Test_Value":[{"Test_Item":"TI3","Value":"0.5","Result":"OK","Upper":"1","Lower":"0"},{"Test_Item":"TI4","Value":"1.5","Result":"OK","Upper":"2","Lower":"1"}]}}
[INFO]2026-09-03 13:34:59,473:473.0.33644,69528#>[TRecv]:2712  lock2.acquire
[INFO]2026-09-03 13:34:59,500:500.0.33644,69528#>[SQL_function4]:712  DELETE FROM ST02_test_tab WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:34:59,508:508.0.33644,69528#>[SQL_function4]:714  True
[INFO]2026-09-03 13:34:59,508:508.0.33644,69528#>[SQL_function4]:712  UPDATE qr_confrimation_tab set test_result = 'OK', test_time = '2026-09-03 13:34:59.473199', site_name = 'ST01' WHERE qr_code1 = 'SN004' and station_no = 'ST02' and check_result = 'OK' and gp_model = 'TEST001'
[INFO]2026-09-03 13:34:59,517:517.0.33644,69528#>[SQL_function4]:714  True
[INFO]2026-09-03 13:34:59,518:518.0.33644,69528#>[SQL_function4]:712  UPDATE ordersn_tab SET retest_num = 0 WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:34:59,522:522.0.33644,69528#>[SQL_function4]:714  True
[INFO]2026-09-03 13:34:59,522:522.0.33644,69528#>[TRecv]:3906  ordersn_tab已更新(retest_num=0)
[INFO]2026-09-03 13:34:59,533:533.0.33644,69528#>[SQL_function4]:712  INSERT INTO ST02_test_tab (qr_code1,station_no,test_result,gp_model,judge_code,start_time,end_time) values ('SN004','ST02','OK','TEST001','','','')
[INFO]2026-09-03 13:34:59,542:542.0.33644,69528#>[SQL_function4]:714  True
[INFO]2026-09-03 13:34:59,543:543.0.33644,69528#>[SQL_function4]:712  UPDATE ST02_test_tab set TI3='0.5',TI3_Result='OK',TI4='1.5',TI4_Result='OK' WHERE qr_code1 = 'SN004' and  station_no = 'ST02'
[INFO]2026-09-03 13:34:59,551:551.0.33644,69528#>[SQL_function4]:714  True
[INFO]2026-09-03 13:34:59,552:552.0.33644,69528#>[TRecv]:4174  {'Command': '0x04', 'DataUp_Result': {'Serial_No': 'SN004', 'Station_No': 'ST02', 'Result': 'OK', 'Message': '测试记录更新成功'}}
[INFO]2026-09-03 13:34:59,552:552.0.33644,69528#>[TRecv]:4180  lock2.release
[INFO]2026-09-03 13:34:59,553:553.0.33644,16084#>[TRecv]:2650  ---------------MES自身MQTT回环，pass-------------- client=python-getmqtt-20 ip=127.0.0.1 data={"Command": "0x04", "DataUp_Result": {"Serial_No": "SN004", "Station_No": "ST02", "Result": "OK", "Message": "测试记录更新成功"}}
[INFO]2026-09-03 13:35:19,022:22.0.33644,17400#>[TRecv]:2656  TRecv接收并解析信息{"Command":"0x02","Check":{"Serial_No":"SN004","Station_No":"ST14","Gp_Model":"TEST001","Type":"0"}}
[INFO]2026-09-03 13:35:19,023:23.0.33644,17400#>[TRecv]:2712  lock2.acquire
[INFO]2026-09-03 13:35:19,088:88.0.33644,17400#>[TRecv]:3198  未查询到上一站数据
[INFO]2026-09-03 13:35:19,088:88.0.33644,17400#>[TRecv]:3208  {'Command': '0x02', 'Check_Result': {'Serial_No': 'SN004', 'Result': 'NG', 'Message': '未查询到上一站数据'}}
[INFO]2026-09-03 13:35:19,089:89.0.33644,17400#>[TRecv]:3212  lock2.release
[INFO]2026-09-03 13:35:19,090:90.0.33644,8824#>[TRecv]:2650  ---------------MES自身MQTT回环，pass-------------- client=python-getmqtt-20 ip=127.0.0.1 data={"Command": "0x02", "Check_Result": {"Serial_No": "SN004", "Result": "NG", "Message": "未查询到上一站数据"}}
[INFO]2026-09-03 13:35:27,456:456.0.33644,62536#>[TRecv]:2656  TRecv接收并解析信息{"Command":"0x02","Check":{"Serial_No":"SN004","Station_No":"ST04","Gp_Model":"TEST001","Type":"0"}}
[INFO]2026-09-03 13:35:27,457:457.0.33644,62536#>[TRecv]:2712  lock2.acquire
[INFO]2026-09-03 13:35:27,496:496.0.33644,62536#>[SQL_function4]:712  UPDATE ordersn_tab SET laststation_time = '2026-09-03 13:35:27.457397', current_station = 'ST04' WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:35:27,517:517.0.33644,62536#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:27,518:518.0.33644,62536#>[SQL_function4]:712  INSERT INTO qr_confrimation_tab (qr_code1,station_no,check_result,test_result,gp_model,check_time,part_no,part_batch) Value ('SN004','ST04','OK','NA','TEST001','2026-09-03 13:35:27.457397','','')
[INFO]2026-09-03 13:35:27,525:525.0.33644,62536#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:27,526:526.0.33644,62536#>[SQL_function4]:712  UPDATE qr_confrimation_tab SET lens = 'LENS004' WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:35:27,547:547.0.33644,62536#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:27,548:548.0.33644,62536#>[SQL_function4]:712  UPDATE ordersn_tab SET laststation_time = '2026-09-03 13:35:27.457397' , current_station = 'ST04' WHERE qr_code1 = 'SN004' AND order_no = 'OR260824000003'
[INFO]2026-09-03 13:35:27,552:552.0.33644,62536#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:27,552:552.0.33644,62536#>[TRecv]:3191  {'Command': '0x02', 'Check_Result': {'Serial_No': 'SN004', 'Result': 'OK', 'Message': 'Code:SN004 校验成功,添加成功'}}
[INFO]2026-09-03 13:35:27,553:553.0.33644,62536#>[TRecv]:3195  lock2.release
[INFO]2026-09-03 13:35:27,555:555.0.33644,45940#>[TRecv]:2650  ---------------MES自身MQTT回环，pass-------------- client=python-getmqtt-20 ip=127.0.0.1 data={"Command": "0x02", "Check_Result": {"Serial_No": "SN004", "Result": "OK", "Message": "Code:SN004 校验成功,添加成功"}}
[INFO]2026-09-03 13:35:43,690:690.0.33644,5632#>[TRecv]:2656  TRecv接收并解析信息{"Command":"0x04","DataUp":{"Serial_No":"SN004","Type":"0","Station_No":"ST04","SiteName":"ST04","Test_Result":"OK","Gp_Model":"TEST001","Judge_Code":[],"Start_Time":"","End_Time":"","Test_Value":[{"Test_Item":"TI5","Value":"0.5","Result":"OK","Upper":"1","Lower":"0"},{"Test_Item":"TI6","Value":"1.5","Result":"OK","Upper":"2","Lower":"1"}]}}
[INFO]2026-09-03 13:35:43,691:691.0.33644,5632#>[TRecv]:2712  lock2.acquire
[INFO]2026-09-03 13:35:43,703:703.0.33644,5632#>[SQL_function4]:712  DELETE FROM ST04_test_tab WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:35:43,723:723.0.33644,5632#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:43,724:724.0.33644,5632#>[SQL_function4]:712  UPDATE qr_confrimation_tab set test_result = 'OK', test_time = '2026-09-03 13:35:43.691191', site_name = 'ST04' WHERE qr_code1 = 'SN004' and station_no = 'ST04' and check_result = 'OK' and gp_model = 'TEST001'
[INFO]2026-09-03 13:35:43,731:731.0.33644,5632#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:43,731:731.0.33644,5632#>[SQL_function4]:712  UPDATE ordersn_tab SET retest_num = 0 WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:35:43,735:735.0.33644,5632#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:43,735:735.0.33644,5632#>[TRecv]:3906  ordersn_tab已更新(retest_num=0)
[INFO]2026-09-03 13:35:43,760:760.0.33644,5632#>[SQL_function4]:712  INSERT INTO ST04_test_tab (qr_code1,station_no,test_result,gp_model,judge_code,start_time,end_time) values ('SN004','ST04','OK','TEST001','','','')
[INFO]2026-09-03 13:35:43,789:789.0.33644,5632#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:43,790:790.0.33644,5632#>[SQL_function4]:712  UPDATE ST04_test_tab set TI5='0.5',TI5_Result='OK',TI6='1.5',TI6_Result='OK' WHERE qr_code1 = 'SN004' and  station_no = 'ST04'
[INFO]2026-09-03 13:35:43,822:822.0.33644,5632#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:43,823:823.0.33644,5632#>[TRecv]:4174  {'Command': '0x04', 'DataUp_Result': {'Serial_No': 'SN004', 'Station_No': 'ST04', 'Result': 'OK', 'Message': '测试记录更新成功'}}
[INFO]2026-09-03 13:35:43,823:823.0.33644,5632#>[TRecv]:4180  lock2.release
[INFO]2026-09-03 13:35:43,825:825.0.33644,58520#>[TRecv]:2650  ---------------MES自身MQTT回环，pass-------------- client=python-getmqtt-20 ip=127.0.0.1 data={"Command": "0x04", "DataUp_Result": {"Serial_No": "SN004", "Station_No": "ST04", "Result": "OK", "Message": "测试记录更新成功"}}
[INFO]2026-09-03 13:35:47,577:577.0.33644,15576#>[TRecv]:2656  TRecv接收并解析信息{"Command":"0x04","DataUp":{"Serial_No":"SN004","Type":"0","Station_No":"ST04","SiteName":"ST04","Test_Result":"OK","Gp_Model":"TEST001","Judge_Code":[],"Start_Time":"","End_Time":"","Test_Value":[{"Test_Item":"TI5","Value":"0.5","Result":"OK","Upper":"1","Lower":"0"},{"Test_Item":"TI6","Value":"1.5","Result":"OK","Upper":"2","Lower":"1"}]}}
[INFO]2026-09-03 13:35:47,578:578.0.33644,15576#>[TRecv]:2712  lock2.acquire
[INFO]2026-09-03 13:35:47,591:591.0.33644,15576#>[SQL_function4]:712  DELETE FROM ST04_test_tab WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:35:47,613:613.0.33644,15576#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:47,613:613.0.33644,15576#>[SQL_function4]:712  UPDATE qr_confrimation_tab set test_result = 'OK', test_time = '2026-09-03 13:35:47.578188', site_name = 'ST04' WHERE qr_code1 = 'SN004' and station_no = 'ST04' and check_result = 'OK' and gp_model = 'TEST001'
[INFO]2026-09-03 13:35:47,621:621.0.33644,15576#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:47,621:621.0.33644,15576#>[SQL_function4]:712  UPDATE ordersn_tab SET retest_num = 0 WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:35:47,624:624.0.33644,15576#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:47,624:624.0.33644,15576#>[TRecv]:3906  ordersn_tab已更新(retest_num=0)
[INFO]2026-09-03 13:35:47,636:636.0.33644,15576#>[SQL_function4]:712  INSERT INTO ST04_test_tab (qr_code1,station_no,test_result,gp_model,judge_code,start_time,end_time) values ('SN004','ST04','OK','TEST001','','','')
[INFO]2026-09-03 13:35:47,657:657.0.33644,15576#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:47,657:657.0.33644,15576#>[SQL_function4]:712  UPDATE ST04_test_tab set TI5='0.5',TI5_Result='OK',TI6='1.5',TI6_Result='OK' WHERE qr_code1 = 'SN004' and  station_no = 'ST04'
[INFO]2026-09-03 13:35:47,665:665.0.33644,15576#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:47,665:665.0.33644,15576#>[TRecv]:4174  {'Command': '0x04', 'DataUp_Result': {'Serial_No': 'SN004', 'Station_No': 'ST04', 'Result': 'OK', 'Message': '测试记录更新成功'}}
[INFO]2026-09-03 13:35:47,666:666.0.33644,15576#>[TRecv]:4180  lock2.release
[INFO]2026-09-03 13:35:47,667:667.0.33644,50496#>[TRecv]:2650  ---------------MES自身MQTT回环，pass-------------- client=python-getmqtt-20 ip=127.0.0.1 data={"Command": "0x04", "DataUp_Result": {"Serial_No": "SN004", "Station_No": "ST04", "Result": "OK", "Message": "测试记录更新成功"}}
[INFO]2026-09-03 13:35:49,616:616.0.33644,18232#>[TRecv]:2656  TRecv接收并解析信息{"Command":"0x04","DataUp":{"Serial_No":"SN004","Type":"0","Station_No":"ST04","SiteName":"ST04","Test_Result":"OK","Gp_Model":"TEST001","Judge_Code":[],"Start_Time":"","End_Time":"","Test_Value":[{"Test_Item":"TI5","Value":"0.5","Result":"OK","Upper":"1","Lower":"0"},{"Test_Item":"TI6","Value":"1.5","Result":"OK","Upper":"2","Lower":"1"}]}}
[INFO]2026-09-03 13:35:49,617:617.0.33644,18232#>[TRecv]:2712  lock2.acquire
[INFO]2026-09-03 13:35:49,628:628.0.33644,18232#>[SQL_function4]:712  DELETE FROM ST04_test_tab WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:35:49,635:635.0.33644,18232#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:49,636:636.0.33644,18232#>[SQL_function4]:712  UPDATE qr_confrimation_tab set test_result = 'OK', test_time = '2026-09-03 13:35:49.618164', site_name = 'ST04' WHERE qr_code1 = 'SN004' and station_no = 'ST04' and check_result = 'OK' and gp_model = 'TEST001'
[INFO]2026-09-03 13:35:49,661:661.0.33644,18232#>[SQL_function4]:714  True
